Sample_name,BioactivityCHIKV,270.279_1698.0,271.283_1699.0,279.174_1413.0,280.264_1420.0,281.19_1031.0,282.279_1660.0,297.185_1652.0,297.185_1556.0,298.311_1968.0,313.179_1721.0,315.195_1687.0,315.195_1777.0,341.267_1509.0,363.25_1511.0,383.165_564.0,383.22_1668.0,383.222_1524.0,383.222_1615.0,383.222_1698.0,383.222_1407.0,387.216_1361.0,393.166_642.0,397.179_821.0,397.18_672.0,400.157_589.0,400.175_809.0,401.232_1290.0,401.232_1411.0,401.232_1619.0,401.232_1527.0,404.17_605.0,410.158_731.0,414.173_687.0,414.173_905.0,417.335_1560.0,418.187_923.0,419.193_691.0,421.162_672.0,421.18_832.0,421.181_1077.0,425.175_708.0,425.377_1935.0,428.169_812.0,428.189_1188.0,431.164_790.0,431.164_975.0,432.167_788.0,432.184_803.0,435.177_919.0,439.357_1214.0,439.357_1157.0,439.357_1577.0,441.372_1526.0,442.168_776.0,442.186_1085.0,443.242_1625.0,445.18_1199.0,445.191_1050.0,452.168_1024.0,459.236_1282.0,464.181_847.0,464.2_1211.0,465.37_2044.0,465.37_1966.0,465.37_1944.0,466.186_1442.0,467.387_2205.0,481.293_1687.0,481.365_1906.0,483.378_2087.0,483.38_1940.0,497.288_1375.0,501.34_1465.0,503.275_1684.0,503.275_1415.0,503.275_1556.0,505.291_1779.0,505.291_1651.0,519.269_1374.0,519.269_1594.0,521.273_1188.0,531.31_1559.0,537.249_1181.0,537.25_1346.0,541.314_1404.0,545.363_1432.0,547.288_1043.0,553.243_950.0,553.243_1143.0,553.243_883.0,555.309_1898.0,559.131_1809.0,561.28_1566.0,563.296_1291.0,563.296_1406.0,567.332_1609.0,569.345_1706.0,571.254_944.0,571.255_559.0,571.301_1719.0,571.301_1482.0,573.319_1598.0,573.319_1808.0,575.284_1094.0,575.295_1480.0,577.265_730.0,577.265_644.0,577.265_998.0,577.297_1627.0,577.297_1548.0,577.795_1549.0,581.274_1139.0,587.249_904.0,589.311_1607.0,589.311_1520.0,589.391_1410.0,590.317_1607.0,591.326_1707.0,591.326_1854.0,591.326_1626.0,595.252_1142.0,595.252_742.0,595.256_1290.0,595.29_1290.0,597.269_1165.0,597.271_1213.0,597.271_1037.0,597.271_1306.0,597.271_896.0,598.265_597.0,598.27_1168.0,605.305_1225.0,605.31_1625.0,605.31_1680.0,605.31_1117.0,609.269_999.0,613.266_824.0,613.266_874.0,615.279_823.0,615.326_1718.0,619.272_729.0,621.291_557.0,621.291_1039.0,621.292_435.0,625.301_1176.0,625.301_1531.0,629.309_1564.0,631.311_1040.0,631.324_1759.0,631.468_1240.0,633.337_1880.0,635.244_877.0,635.268_454.0,637.263_823.0,637.283_644.0,639.28_895.0,641.294_836.0,641.294_742.0,641.294_776.0,643.306_1115.0,643.311_1170.0,647.307_997.0,649.321_1409.0,649.322_913.0,651.277_1006.0,657.265_984.0,657.284_803.0,658.285_471.0,659.307_838.0,661.282_435.0,661.287_945.0,661.301_1080.0,663.297_712.0,664.312_647.0,664.312_613.0,665.29_906.0,665.29_1095.0,665.291_1176.0,666.296_1191.0,667.311_1164.0,667.311_1086.0,667.311_1239.0,669.289_697.0,671.322_1325.0,671.322_1431.0,673.285_623.0,675.263_460.0,675.296_878.0,677.281_582.0,677.35_1087.0,678.289_721.0,678.29_785.0,679.272_896.0,679.296_732.0,679.305_1346.0,679.312_861.0,680.303_672.0,680.303_621.0,680.303_463.0,680.303_395.0,681.29_558.0,681.29_742.0,681.29_1076.0,681.29_839.0,681.31_462.0,683.283_1400.0,683.303_823.0,683.303_969.0,683.303_786.0,684.31_823.0,685.319_1098.0,688.332_589.0,688.332_502.0,688.332_763.0,688.332_425.0,689.316_895.0,689.316_1230.0,689.316_1044.0,689.316_1011.0,691.269_1001.0,691.331_1040.0,693.285_1037.0,693.292_937.0,694.287_496.0,694.287_467.0,694.321_546.0,695.29_443.0,695.304_887.0,695.304_1021.0,696.296_431.0,697.282_906.0,697.323_1104.0,697.323_1000.0,697.324_964.0,698.293_744.0,699.277_1272.0,700.368_1248.0,701.293_861.0,701.314_827.0,702.312_640.0,703.29_730.0,703.29_558.0,703.331_1116.0,703.332_1204.0,705.274_534.0,705.31_624.0,706.323_934.0,706.324_957.0,707.303_1165.0,707.303_1360.0,707.303_1240.0,707.324_1127.0,708.306_1176.0,709.284_970.0,709.284_697.0,709.319_1212.0,709.319_1053.0,709.319_1011.0,709.34_1040.0,710.312_429.0,711.315_1325.0,711.315_1389.0,711.321_590.0,711.336_1185.0,711.336_1251.0,713.276_623.0,714.277_540.0,714.292_503.0,715.274_948.0,716.363_904.0,717.273_704.0,717.288_1580.0,717.309_685.0,717.346_1088.0,717.346_1382.0,719.288_646.0,719.288_459.0,719.339_1265.0,719.339_1508.0,719.361_1410.0,720.302_770.0,720.302_653.0,721.282_991.0,721.303_752.0,721.303_945.0,721.318_1307.0,721.319_1384.0,722.315_756.0,722.315_856.0,722.315_651.0,722.315_462.0,723.299_822.0,723.299_975.0,723.299_1123.0,723.299_788.0,723.299_1226.0,723.299_1092.0,725.317_1150.0,725.339_774.0,727.292_1317.0,727.307_997.0,727.329_1086.0,728.328_712.0,729.349_1288.0,730.34_669.0,730.34_898.0,730.34_771.0,731.325_1041.0,731.326_1114.0,731.348_677.0,732.358_575.0,733.318_1435.0,734.354_1058.0,735.332_1531.0,736.297_699.0,736.297_496.0,736.298_722.0,736.33_777.0,737.28_672.0,737.28_859.0,737.295_495.0,737.302_578.0,737.31_963.0,737.31_1000.0,737.31_1103.0,737.312_1290.0,738.302_496.0,739.294_880.0,739.319_785.0,739.319_679.0,739.319_593.0,741.29_1215.0,741.313_1178.0,741.313_1074.0,741.313_1445.0,742.344_845.0,743.3_1073.0,743.323_1107.0,744.319_680.0,744.32_606.0,744.32_537.0,745.318_1332.0,747.259_672.0,747.282_617.0,747.321_681.0,747.321_773.0,748.333_938.0,748.349_420.0,749.34_1230.0,750.348_1040.0,750.348_906.0,750.349_1005.0,751.328_1187.0,751.328_1251.0,751.328_1376.0,751.328_1286.0,753.332_773.0,753.347_1487.0,756.302_527.0,757.285_870.0,757.285_1197.0,758.302_594.0,758.334_639.0,758.334_771.0,758.373_1158.0,758.373_1047.0,758.373_1257.0,759.352_1398.0,761.301_728.0,761.301_805.0,761.301_595.0,762.31_746.0,762.35_1083.0,763.329_1286.0,764.326_827.0,764.326_898.0,764.326_701.0,764.326_992.0,764.366_1009.0,764.366_1174.0,764.366_1053.0,765.309_1146.0,765.309_915.0,765.333_701.0,765.333_627.0,766.302_537.0,766.339_695.0,767.321_1086.0,767.321_842.0,767.345_870.0,767.345_1128.0,768.334_1242.0,769.317_1638.0,771.337_1345.0,771.337_1439.0,771.354_1462.0,771.36_1488.0,771.36_1535.0,772.317_597.0,772.326_896.0,772.328_1036.0,772.35_927.0,774.367_887.0,774.367_732.0,775.294_1498.0,775.294_1017.0,776.329_854.0,776.363_1332.0,777.296_454.0,777.296_420.0,778.304_766.0,778.304_571.0,779.323_1281.0,779.323_1413.0,779.323_1377.0,780.353_1045.0,781.184_2245.0,782.191_2240.0,782.34_530.0,783.317_777.0,784.328_922.0,784.328_1131.0,784.377_1127.0,785.317_1332.0,785.317_1380.0,785.325_643.0,786.332_726.0,786.341_1179.0,787.383_1647.0,788.344_842.0,789.332_870.0,789.332_1128.0,789.332_1014.0,789.382_1742.0,790.364_587.0,791.305_606.0,791.305_524.0,791.323_1056.0,792.357_1045.0,792.357_1201.0,792.357_1322.0,792.357_1347.0,793.327_591.0,793.339_1532.0,793.34_1488.0,793.361_1211.0,794.333_924.0,795.349_1535.0,797.353_1518.0,798.311_860.0,798.366_867.0,799.296_1201.0,799.339_807.0,800.347_891.0,800.347_833.0,800.382_1301.0,801.332_1179.0,801.332_1016.0,802.327_736.0,802.396_1202.0,802.398_1055.0,803.307_939.0,803.342_1102.0,805.324_625.0,805.324_715.0,805.341_1580.0,806.335_1158.0,806.335_941.0,806.335_1061.0,807.357_1630.0,809.359_1230.0,810.33_977.0,814.337_1299.0,814.337_1348.0,814.337_1061.0,814.337_1192.0,814.363_1043.0,815.347_1316.0,815.364_1045.0,816.342_843.0,816.378_1000.0,817.321_1105.0,817.357_1386.0,819.295_1310.0,819.303_582.0,819.356_1667.0,820.349_1210.0,820.349_1101.0,822.332_796.0,822.333_860.0,822.333_891.0,822.368_949.0,822.368_1275.0,823.313_1180.0,823.314_1077.0,824.377_1038.0,825.33_917.0,825.364_1571.0,826.339_1190.0,826.383_1228.0,827.327_1578.0,827.336_687.0,827.336_905.0,828.318_1067.0,828.381_1208.0,828.381_1169.0,828.417_1540.0,829.363_1445.0,830.357_981.0,831.343_1228.0,832.34_1230.0,834.368_1269.0,834.368_1463.0,834.368_1314.0,836.31_908.0,836.347_945.0,836.347_1047.0,836.384_1150.0,836.384_1281.0,837.326_1315.0,838.361_1006.0,839.307_769.0,840.318_1202.0,840.319_1120.0,840.355_1282.0,841.313_671.0,841.341_1668.0,841.35_832.0,841.526_2246.0,844.374_1102.0,844.411_1331.0,845.357_1344.0,845.395_1625.0,848.328_1185.0,848.346_1092.0,848.347_1173.0,849.346_708.0,850.357_1209.0,850.395_1540.0,851.342_1442.0,852.337_970.0,856.348_1313.0,856.348_1463.0,856.348_1245.0,858.369_1147.0,858.369_1280.0,861.312_1574.0,861.321_789.0,861.322_975.0,863.36_804.0,864.338_971.0,864.338_1014.0,864.34_1075.0,865.357_1540.0,865.359_1394.0,866.393_1330.0,867.381_1626.0,868.356_1418.0,869.352_941.0,869.392_1670.0,870.361_1433.0,872.373_933.0,872.373_867.0,874.363_1337.0,881.32_878.0,882.33_1231.0,883.33_776.0,883.36_1084.0,884.403_1197.0,885.328_1499.0,890.336_1433.0,890.376_857.0,891.33_941.0,892.407_1610.0,893.416_1609.0,894.426_1631.0,895.374_1424.0,895.407_1768.0,897.375_1333.0,903.335_1024.0,905.349_1085.0,906.39_1200.0,914.392_1610.0,916.412_1631.0,927.391_1213.0,983.559_1688.0,987.593_1777.0
cor,0,-0.3243776067257055,-0.3183746499426689,0.11344978411662024,-0.20070295907923663,-0.20133043372914397,-0.2019289701633213,-0.27121389090934955,-0.21487488822459774,-0.2966429266660238,0.5141490934159657,-0.2143873814743324,-0.2037285310575195,-0.20539740443609977,-0.2072813694124951,0.22967343835426657,-0.1879532322910668,0.5347938638284354,-0.037574232106698,-0.24298525808908186,-0.06660297098399928,0.28185581519885455,0.22838725136674737,0.2113073267560971,0.17220764081132456,0.22865947689248542,0.22595444030793385,0.9115338972438342,0.156482370780623,0.6400737727495935,0.8787997068089916,0.22787638440603908,0.22519902091810906,0.233771077527466,0.2272913954930492,-0.19716067034368379,0.16686408423352328,-0.16129799267127984,0.235901283511049,0.21995368640583213,0.23031470280038557,0.2361570000319046,-0.2589283593336535,0.2242575145296114,0.21720193837877055,0.23084646522562638,0.2224580333118941,0.22824876149471843,-0.08357246919920094,0.3478956927761878,-0.19758495515244687,-0.22483552928848774,-0.21658462109960563,-0.2001993652419512,0.23147630407599423,0.23079600227264596,-0.19061543068334888,0.22187091110652177,-0.180267561363161,0.23173940068203816,-0.1817962017872638,0.2234978884543729,-0.17217468662673127,-0.2786768655582568,-0.2861659617599363,-0.21978006816347628,0.22315771316586863,-0.17885184768640877,-0.21066868782871223,-0.3216741547237351,-0.19468964190952553,-0.19887504912032208,0.3374212015695843,-0.3422631133692494,-0.2526127716648584,0.11518045587178372,-0.21471916015728798,-0.21968360597325834,-0.27732847393416304,0.1071739491360971,-0.21289685871022163,-0.056134131208485386,0.17786212983011768,-0.058997688284322794,-0.1339265105451178,-0.05193160511108619,-0.3208294224773536,-0.12648123675069267,-0.06374329128912877,-0.12782248355311798,0.12889309751236314,-0.2194846329683336,-0.21740998366912298,-0.09141204862734523,0.9075546686688429,-0.03771405293444331,-0.029107213420970536,-0.08125180397756583,-0.06219362043819654,0.9056335110422068,0.6352064564817315,0.5116127777728747,0.20455345549673204,0.4730850317247974,-0.11722683356335471,0.11587854130842806,-0.013124892009869077,-0.0755659476134721,0.9192333882255482,-0.17541995873822372,-0.16009319904273406,-0.1596384492788059,-0.10376414766343565,0.11493594427034785,-0.000681477388368705,0.8733971435072552,-0.33939370573073524,0.030085591290606995,-0.0859961284106689,-0.18549757764180716,0.9117805880599938,-0.13477327014662777,-0.05218385693916025,-0.06533541789759881,-0.060345594734083796,-0.09864008926057823,-0.11109366593904454,-0.10493253200155536,-0.10190365979850025,0.1253691819226934,-0.1376264558794052,-0.09721696371800634,-0.16970480500526391,-0.19009515753287365,-0.18580771833972728,-0.09325632255643555,-0.0775463753724414,0.9102382528306026,0.9131680256090647,0.021303185148541723,0.12214117309646673,-0.023544003398029006,-0.1301160264131337,-0.07347909455433725,-0.17355533693618752,-0.11343801516305221,-0.19608523224491772,-0.2210933333365363,-0.07828959159141913,-0.1959918220415903,-0.17789730016918764,-0.2256881412139879,-0.10114759590353452,-0.15001889098804974,0.003256521963344229,-0.07392688865915696,0.12065590030618867,0.9241186818131228,0.8295881610132023,0.20434533141336403,-0.071399518095768,-0.05809394673824603,0.9124461150954168,-0.06185515870122835,-0.05546383074831653,-0.1302247970717074,0.22621323480556402,0.2270910855459879,-0.1662314108604593,0.030532182597775806,-0.16776213881794672,0.9091680973982376,-0.08094774396695442,0.06935375157433843,-0.2163755216549954,-0.20404508385937495,0.008424629751688575,-0.09611483128067233,-0.04410105220759209,0.0014913679782478997,-0.09499780735273042,0.11293595130777691,-0.11842403882308872,0.9087507303177716,-0.06939082452391951,-0.0632265776153937,-0.07659918480217792,-0.2007947721454293,-0.08372233266172784,-0.06909257821704226,0.09093018853539901,-0.16721143311710518,-0.20286800366878172,0.17082682875656552,-0.03584393558790298,-0.17000926833358476,0.10579741254735946,-0.16622744386148397,-0.1715852843659698,-0.11188566468525836,0.2271365846029172,0.9034696938337458,0.8373433237591545,0.03249524043981542,0.0013570520729720495,-0.11733533672179963,-0.19192498718907408,0.9136824994955057,0.15439144316503217,-0.08038704309309935,0.913621584008372,-0.10640710754704305,-0.15384019488949055,-0.15861854394681546,-0.12702266172924198,0.1898280911238871,0.30411203413414195,0.122426475755864,-0.12180573935797659,0.04101041698514353,-0.0765594189209014,-0.06793169252495361,-0.12014960673458185,-0.043029510525487105,-0.15959758113425365,-0.1592803373997772,-0.1703051525243891,-0.160240550805193,0.1993135181321409,-0.14540325330592116,-0.15964958732351267,0.14174205574914855,0.10853179951036637,0.13004388076292178,0.4393901683458298,-0.21554348426736844,-0.06399494865320579,0.12381862912999521,0.10325187650370128,0.9187790471279801,-0.16484965741842433,0.9094068456407917,-0.1314947260168187,-0.11194693452915044,-0.054729882370087884,-0.13314858089009862,-0.12623641435289423,-0.005048671759912714,-0.13901390456390528,-0.03089689544186972,-0.10931399389223269,-0.11753225991516603,0.17774257330059823,-0.029133087522454693,-0.06312030781503336,0.9085288369282505,0.12919118674340402,0.13106631183613732,0.310872663753117,-0.07563293900052553,0.2735068430932428,-0.06425843134548269,-0.06990049749111787,-0.15395429476338487,-0.12299182813756376,-0.0824903362118884,0.15387263752701916,-0.16162564702188967,-0.1411432901076956,-0.06074240592877058,-0.058545358845867354,-0.15411937840917814,-0.05623242278407442,-0.07273472570766812,0.095294900662664,-0.05911684609647616,-0.06803680455682361,-0.20318728168963768,-0.08824576301869558,-0.19666859508697354,-0.06057273544445878,-0.09109974256096492,-0.1642975649650186,0.1435049096295235,-0.15914149018428408,0.9086102218022085,-0.0953742531981137,-0.09387217951705373,-0.16019290054764368,-0.1357317788676838,-0.002342490003580111,0.22896604978445906,0.8265613271287539,0.23185370092099633,-0.06102703354051134,-0.04283276603106174,-0.07959616085346713,-0.10015235207851728,-0.07723409992211594,0.9093081797956764,0.04784224830138084,0.15739231065102913,0.11160449433931781,-0.15236976344456005,-0.10969330178930299,-0.12378876190131625,0.6313555473238274,-0.18084194061896772,-0.022189792368277034,-0.07749747645295707,-0.10595612914780951,-0.13408273168111698,-0.058166241055547026,-0.08745790505609,-0.1881537633103271,-0.16210057831086827,0.2331516364202446,-0.06328981466004242,0.02361806460491421,-0.1636294205679547,-0.07755971369177969,0.23257616088280933,-0.06977570386048226,0.6351765497899283,0.16097530135855873,0.12917053201066842,-0.036599873856089635,0.22887232636771163,0.020349514749910425,0.8507386980123692,-0.07632979925087062,0.8892824512772047,-0.09174992443146654,0.17371922650864527,0.02566740146115597,-0.12665652884421516,-0.14306713354529269,0.0911980769623764,-0.06915952522934525,-0.16185477159245407,-0.16519535210661063,0.23207907176945147,-0.11263709333645934,-0.06748888057501655,-0.21680847444883755,-0.07743402518972646,0.9090630374377449,-0.13717439190605316,-0.16396530060756256,0.12278773002580838,-0.1455064900655365,-0.17265947284288696,-0.17705878888124033,-0.11144095819411316,-0.08127482684526734,-0.14942232767724137,-0.10060386838062155,0.9018970804966873,-0.055713680747442,0.23068818598350135,0.905195786538979,-0.1157345835475148,0.23038737362947237,0.2284300479204615,-0.13275833233237744,-0.13821349028876048,0.9039581733759603,0.9237383822896585,-0.06007326638080707,0.008372012604025033,0.8021387702555376,0.9219993182346407,-0.11539346499656776,-0.13105604451091837,-0.08276721997925907,-0.16113218718623282,-0.13405860276800602,0.23183002914021203,0.39564710291293964,-0.17390974492258227,-0.15580430095691228,-0.17218978116255784,-0.04010242530339875,-0.147414493039634,0.23207209378717508,-0.13016994246576366,0.25695580879746266,-0.10009998982556073,0.1241888175447331,0.425993473558622,0.9055090763083441,0.1765791458556768,-0.09514420288590598,-0.1927418682576844,-0.11924837618818714,-0.06287979345248801,-0.06114503554173403,-0.055493417460956984,-0.05579908243925853,-0.1692018735669458,-0.17736081427343026,-0.16266216568353686,-0.049154594640563445,-0.17819609016538435,-0.13102328853153067,-0.14769786630221643,0.10344238705253903,-0.13127318574593158,0.4485889187799959,-0.1299427988759281,-0.1647741543235583,-0.16868577994911835,0.22651637892567938,-0.10937691808988709,-0.1335799002442669,-0.05654115244674987,0.8717310808615015,-0.21568203146472764,-0.2178573495995376,-0.1697610963429155,-0.13885830516895437,-0.1567990961517672,-0.2109103914336543,0.21226314073970132,-0.09655808925350168,-0.08398277192246804,0.22709346189599755,-0.165088675942873,-0.14442456796733288,-0.10101597963511313,-0.21539563783034263,0.891331282554114,0.24782053857580422,0.9337521002805917,-0.18598105947519136,-0.20807795378744154,-0.07818683741267643,-0.08214662660588173,-0.05731571034750531,0.07304934084498597,0.7579883010287333,0.07987203578589815,0.08944638388275203,-0.15583277068756554,-0.025351436205817805,-0.035311522465536094,0.8941561263741965,-0.024991602869888684,-0.026990334833633653,-0.061051403822175034,-0.22644556096655516,-0.1746242118900037,-0.057439997575911256,0.22291296338390057,-0.1359462072068397,-0.1165965425664677,0.160229903465346,0.1883123213036936,-0.01825543601453701,0.1822230350489652,-0.044611104212895325,0.9021904301711494,0.8979425792952044,0.24252557655987836,-0.12950898931804117,0.10131597799128493,-0.05243669892165133,0.5598852007267066,-0.1578322504605901,0.867046568083299,-0.05427247305969264,0.11947052411668913,-0.129633191333793,-0.22108907726748606,0.20281226517853493,0.21463029076809761,0.7620754045809137,-0.08067752769598788,0.0802319172531593,-0.08077174599407903,-0.1662630090412466,-0.06483470477363237,0.7312640372160772,-0.10689601696826667,-0.08523238812125006,-0.046961694442876595,-0.05868288668324408,0.9092898654395793,-0.03396559726104695,-0.19805801920349678,-0.15463079623867082,-0.13837810497446731,-0.16487390995520904,0.20400397002212448,0.3887956520229155,0.07015983698210307,0.8831024833766812,0.10033670919959613,-0.11912133901924585,-0.18867974937577345,0.1563292330204985,-0.005976055982043836,0.2294309104757916,0.2256385073016385,0.9051836557108807,-0.07267226538714486,-0.03145479053210615,-0.08382849856257649,-0.12726783274743889,-0.1708870939259773,0.1904588442921871,0.19529505141264256,0.5835707837068048,0.9109500839774045,-0.14464445951721414,-0.1430666940722697,-0.13587987809083873,-0.05918921037265141,0.9070175037121676,-0.06399716011988926,0.08603533792823526,-0.013598775138577804,-0.0717920568198677,-0.13502988778654706,0.8788349296180139,-0.1714531628174048,0.22970358414404438,-0.05092514828756029,0.22421784386075916,-0.1797156422798588,-0.1566727878598996,0.7595746936925124,0.017738884454890455,-0.052504904325803854,-0.19000712147106252,-0.15529339243368182,-0.11692723370509658,0.22847509815455522,-0.0801588554564768,-0.085078484384915,-0.0892262586306737,-0.17370008343357393,-0.14840587811709943,0.9010204115171965,0.9023964830902896,0.8590891711322335,-0.06332650612000318,-0.12436751564253688,0.22906922853053416,0.22537936888765225,-0.10016516207688182,-0.20515373728301525,-0.15286410499578998,-0.1939339348616442,-0.12365399913136355,-0.08571607865891284,0.8832706258008038,-0.02544716691015072,-0.12391634967248544,0.22887158919876754,-0.1381276255868334,-0.14232746599646304,-0.16958152079756236,-0.17168074681055,-0.07621506124404037,-0.045601684284223336,0.2152784062555248,0.22762293857456042,0.22685708662479848,-0.19571665652726028,-0.1401684891620218,-0.17361042196743146,-0.17064278156391904,0.23511272119234197,-0.036784470147562365,-0.04005309184078806,0.004950699392643761,-0.06109030994697552,-0.09798045864620278,0.21960570590516243,0.2293586289396929,0.24277140410267856,-0.19701830217031563,-0.007503580604022054,0.047310970390309195,-0.17101934051386825,-0.18542204010222849,-0.17920806216992335
